method,embedding_dim,run_id,accuracy,embedding_time,classification_time,total_time
hierarchical_l2g,128,0,0.8487084870848709,8.520500898361206,0.028135061264038086,8.548635959625244
hierarchical_l2g,128,1,0.8487084870848709,9.008585214614868,0.02857804298400879,9.037163257598877
hierarchical_l2g,128,2,0.8321033210332104,8.862756967544556,0.029827117919921875,8.892584085464478
l2g_standard,2,0,0.3025830258302583,4.054234266281128,0.004839897155761719,4.05907416343689
l2g_standard,2,1,0.3044280442804428,2.8965840339660645,0.00806117057800293,2.9046452045440674
l2g_standard,2,2,0.3062730627306273,2.6249349117279053,0.004956960678100586,2.629891872406006
l2g_standard,4,0,0.33210332103321033,3.1040709018707275,0.009288787841796875,3.1133596897125244
l2g_standard,4,1,0.3118081180811808,2.8429808616638184,0.007581949234008789,2.850562810897827
l2g_standard,4,2,0.34686346863468637,2.633577346801758,0.007419109344482422,2.6409964561462402
l2g_standard,8,0,0.4483394833948339,3.075514078140259,0.00827479362487793,3.0837888717651367
l2g_standard,8,1,0.4188191881918819,3.009883165359497,0.0065059661865234375,3.0163891315460205
l2g_standard,8,2,0.4612546125461255,3.1561999320983887,0.008667230606079102,3.1648671627044678
l2g_standard,16,0,0.6033210332103321,3.856173038482666,0.008926868438720703,3.8650999069213867
l2g_standard,16,1,0.5424354243542435,3.503624200820923,0.009086132049560547,3.5127103328704834
l2g_standard,16,2,0.5959409594095941,3.6924679279327393,0.008672952651977539,3.701140880584717
l2g_standard,32,0,0.6937269372693727,4.788176774978638,0.009077072143554688,4.797253847122192
l2g_standard,32,1,0.7029520295202952,4.948151111602783,0.010005950927734375,4.958157062530518
l2g_standard,32,2,0.6881918819188192,5.169557094573975,0.010663986206054688,5.180221080780029
l2g_standard,64,0,0.7361623616236163,7.741533279418945,0.009426116943359375,7.750959396362305
l2g_standard,64,1,0.7103321033210332,6.817325115203857,0.009013891220092773,6.82633900642395
l2g_standard,64,2,0.7103321033210332,7.1197428703308105,0.009443283081054688,7.129186153411865
l2g_standard,128,0,0.7343173431734318,13.4479079246521,0.014452934265136719,13.462360858917236
l2g_standard,128,1,0.7361623616236163,12.797556161880493,0.01325368881225586,12.810809850692749
l2g_standard,128,2,0.7250922509225092,15.113177061080933,0.01371002197265625,15.126887083053589
geo_rademacher,2,0,0.2988929889298893,2.4375112056732178,0.005283832550048828,2.4427950382232666
geo_rademacher,2,1,0.3025830258302583,2.6788806915283203,0.004853010177612305,2.6837337017059326
geo_rademacher,2,2,0.2988929889298893,2.696909189224243,0.00639796257019043,2.7033071517944336
geo_rademacher,4,0,0.3339483394833948,3.118385076522827,0.006611824035644531,3.1249969005584717
geo_rademacher,4,1,0.32656826568265684,3.760344982147217,0.00720524787902832,3.767550230026245
geo_rademacher,4,2,0.36162361623616235,3.2398061752319336,0.007286787033081055,3.2470929622650146
geo_rademacher,8,0,0.4354243542435424,3.2732889652252197,0.006911039352416992,3.2802000045776367
geo_rademacher,8,1,0.4483394833948339,3.1384010314941406,0.0064160823822021484,3.1448171138763428
geo_rademacher,8,2,0.3929889298892989,3.262542963027954,0.007688999176025391,3.2702319622039795
geo_rademacher,16,0,0.5627306273062731,4.119801998138428,0.01066899299621582,4.1304709911346436
geo_rademacher,16,1,0.5535055350553506,4.186569929122925,0.008711099624633789,4.195281028747559
geo_rademacher,16,2,0.5756457564575646,3.6229989528656006,0.008678913116455078,3.6316778659820557
geo_rademacher,32,0,0.6697416974169742,4.881405353546143,0.01149296760559082,4.892898321151733
geo_rademacher,32,1,0.6863468634686347,4.7953431606292725,0.011285781860351562,4.806628942489624
geo_rademacher,32,2,0.6734317343173432,4.936799049377441,0.010493755340576172,4.947292804718018
geo_rademacher,64,0,0.7232472324723247,8.243737936019897,0.012362003326416016,8.256099939346313
geo_rademacher,64,1,0.7214022140221402,7.036979913711548,0.012978315353393555,7.049958229064941
geo_rademacher,64,2,0.7195571955719557,7.663386821746826,0.012336015701293945,7.67572283744812
geo_rademacher,128,0,0.6881918819188192,12.651636838912964,0.021995067596435547,12.6736319065094
geo_rademacher,128,1,0.7416974169741697,13.036833047866821,0.023835182189941406,13.060668230056763
geo_rademacher,128,2,0.7435424354243543,15.392557144165039,0.022452831268310547,15.41500997543335
